Autor;Título;Archivo;Volumen;Seccion;URL;Ano
M.ª del Mar Sánchez Ramos|Colleen McCarroll;TACLAC: una plataforma colaborativa de intercambio de corpus y su aplicación en la traducción biosanitaria;panacea19-49_08_Tribuna_Sanchez_Ramos_y_McCarroll.pdf;49;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-49_08_Tribuna_Sanchez_Ramos_y_McCarroll.pdf;2019
Margarita Cundín Santos|Roberto Olaeta Rubio;Observaciones sobre los términos de la medicina en la vigesimotercera edición del <em>Diccionario de la lengua española</em> (segunda parte);panacea19-49_06_Tribuna_Cundin_y_Olaeta.pdf;49;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-49_06_Tribuna_Cundin_y_Olaeta.pdf;2019
María Luisa Rodríguez Muñoz;Nuestra ilustradora: Marisa Vadillo o la rebelión de las musas;panacea19-49_22_Nuestra_ilustradora_Rodriguez-Munoz.pdf;49;Nuestr@ ilustrador@;https://www.tremedica.org/wp-content/uploads/panacea19-49_22_Nuestra_ilustradora_Rodriguez-Munoz.pdf;2019
Pilar Castillo Bernal;Encuentros y despedidas;panacea19-49_02_Editorial.pdf;49;Editorial;https://www.tremedica.org/wp-content/uploads/panacea19-49_02_Editorial.pdf;2019
Robert Szymyślik;La traducción de léxico innovador vinculado a la medicina en mundos ficticios multimodales;panacea19-49_10_Tribuna_Szymyslik.pdf;49;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-49_10_Tribuna_Szymyslik.pdf;2019
Roberto Pelta Fernández;Los términos inmunológicos usados con corrección;panacea19-49_19_Resenas_Pelta.pdf;49;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea19-49_19_Resenas_Pelta.pdf;2019
Rocío Moreno-Madirolas;La metáfora y la metonimia en el lenguaje de la diabetes: el caso de la variante chilena;panacea19-49_09_Tribuna_Moreno-Madirolas.pdf;49;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-49_09_Tribuna_Moreno-Madirolas.pdf;2019
TERMCAT, Centre de Terminologia;La importància del nom: les DCI dels medicaments;panacea19-49_15_Entremeses_TERMCAT1.pdf;49;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea19-49_15_Entremeses_TERMCAT1.pdf;2019
TERMCAT, Centre de Terminologia;És adequat <em>mediat/mediada</em> en l’àmbit de les ciències de la vida i la salut?;panacea19-49_16_Entremeses_TERMCAT2.pdf;49;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea19-49_16_Entremeses_TERMCAT2.pdf;2019
Alejandro García-Aragón;Formantes griegos en el ámbito biosanitario: el caso de <em>topos</em>;panacea19-50_17_Entremeses_4_Garcia-Aragon.pdf;50;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea19-50_17_Entremeses_4_Garcia-Aragon.pdf;2019
Ana M. Cabo-González;Editorial;panacea19-50_02_Editorial_CaboGonzalez.pdf;50;Editorial;https://www.tremedica.org/wp-content/uploads/panacea19-50_02_Editorial_CaboGonzalez.pdf;2019
Ana M. Cabo-González|Mila Mohamed Salem;Interesante reflexión de Ibn al-Ḏahabī (s. XI) sobre el secreto de la vida: el agua;panacea19-50_05_Tribuna_3_Cabo-Gonzalez_MohamedSalem.pdf;50;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-50_05_Tribuna_3_Cabo-Gonzalez_MohamedSalem.pdf;2019
Camilo Álvarez de Morales;El arte de sanar en la Andalucía islámica;panacea19-50_03_Tribuna_1_AlvarezdeMorales.pdf;50;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-50_03_Tribuna_1_AlvarezdeMorales.pdf;2019
Fernando M.ª Girón Irueste;La medicina árabe medieval;panacea19-50_07_Tribuna_5_GironIrueste.pdf;50;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-50_07_Tribuna_5_GironIrueste.pdf;2019
Indalecio Lozano Cámara;Historia social y científica de la adormidera y el opio en el islam clásico: fuentes primarias y propuesta de investigación;panacea19-50_08_Tribuna_6_LozanoCamara.pdf;50;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-50_08_Tribuna_6_LozanoCamara.pdf;2019
Joaquín Bustamante Costa;Una incorporación norteafricana y andalusí a la farmacopea medieval: los tubérculos comestibles de <em>Sonchus bulbosus</em> (L.) N. Kilian & Greuter;panacea19-50_04_Tribuna_2_BustamanteCosta.pdf;50;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-50_04_Tribuna_2_BustamanteCosta.pdf;2019
José Luis Agud;De los trabajos y recompensas de la traducción;panacea19-50_14_Entremeses_1_Agud.pdf;50;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea19-50_14_Entremeses_1_Agud.pdf;2019
Juan Pedro Monferrer-Sala;Traducciones árabes de fitónimos griegos y sus correspondencias arameas y hebreas;panacea19-50_09_Tribuna_7_Monferrer-Sala.pdf;50;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-50_09_Tribuna_7_Monferrer-Sala.pdf;2019
María de la Concepción Vázquez de Benito;La terapia alternativa de la medicina árabe medieval;panacea19-50_10_Tribuna_8_VazquezdeBenito.pdf;50;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-50_10_Tribuna_8_VazquezdeBenito.pdf;2019
María Luisa Rodríguez Muñoz;Nuestra ilustradora: oda a los cuasicristales de Inmaculada Rodríguez-Cunill;panacea19-50_18_Nuestra_ilustradora_RodriguezMunoz.pdf;50;Nuestr@ ilustrador@;https://www.tremedica.org/wp-content/uploads/panacea19-50_18_Nuestra_ilustradora_RodriguezMunoz.pdf;2019
Miquel Forcada;Granada <em>safarī</em> e higo <em>dunniqāl</em>: la transmisión de nombres y especies en al-Andalus;panacea19-50_06_Tribuna_4_Forcada.pdf;50;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea19-50_06_Tribuna_4_Forcada.pdf;2019
Mohana Sultán;Los arabismos de los textos médicos latinos y castellanos;panacea19-50_12_Resenas_2_Sultan.pdf;50;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea19-50_12_Resenas_2_Sultan.pdf;2019
Sara Solá Portillo;Ibn al-Kattānī: descubriendo al médico;panacea19-50_11_Resenas_1_SolaPortillo.pdf;50;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea19-50_11_Resenas_1_SolaPortillo.pdf;2019
Soledad Díaz Alarcón;Visibilizar las enfermedades raras: una tarea común;panacea19-50_13_Resenas_3_DiazAlarcon.pdf;50;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea19-50_13_Resenas_3_DiazAlarcon.pdf;2019
TERMCAT, Centre de Terminologia;És adequat dir «un brot de listèria»?;panacea19-50_15_Entremeses_2_Termcat.pdf;50;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea19-50_15_Entremeses_2_Termcat.pdf;2019
Xavier Sierra Valentí;I amb la tornada a les aules, també tornen els polls!;panacea19-50_16_Entremeses_3_SierraValenti.pdf;50;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea19-50_16_Entremeses_3_SierraValenti.pdf;2019
Adéla Kot’átková;Els casos clínics sobre afeccions mentals: entre la despersonalització i la humanització;panacea20-51_06_Tribuna_03_Kotatkova.pdf;51;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-51_06_Tribuna_03_Kotatkova.pdf;2020
Alejandro García-Aragón;Formantes griegos en el ámbito biosanitario: el caso de -<em>demia</em>;panacea20-51_11_Entremeses_01_Garcia-Aragon.pdf;51;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-51_11_Entremeses_01_Garcia-Aragon.pdf;2020
Alejandro García-Aragón;Remigrantes o contrapréstamos griegos en el ámbito biosanitario: el caso de <em>quimera</em>;panacea20-51_12_Entremeses_02_Garcia-Aragon.pdf;51;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-51_12_Entremeses_02_Garcia-Aragon.pdf;2020
Amelia Megía Guerrero|Carmen Quijada Diez;Untersuchung und Vergleich der Wissenschaftssprache in deutschen und spanischen Bachelorarbeiten im Rahmen der Biotechnologie;panacea20-51_07_Tribuna_04_MegiaGuerrero_QuijadaDiez.pdf;51;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-51_07_Tribuna_04_MegiaGuerrero_QuijadaDiez.pdf;2020
Ana M. Cabo-González|Paloma Fernández-Sedano|Mila Mohamed Salem;El <em>Kitāb fī l-šarāb</em> o <em>Tratado sobre el vino</em> de Abū Bakr Zakāriyā’ al-Rāzī. Estudio del manuscrito misceláneo n.º 5240 de la Biblioteca Nacional (España), edición y traducción de los folios 73r-82r (<em>maqāla</em> primera, parte primera);panacea20-51_05_Tribuna_02_Cabo-Gonzalez_et_al.pdf;51;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-51_05_Tribuna_02_Cabo-Gonzalez_et_al.pdf;2020
Elena Alcalde Peñalver|Alexandra Santamaría Urbieta;Enhancing medical translation skills through a gamified experience. Failure or success?;panacea20-51_04_Tribuna_01_AlcaldePenalver_SantamariaUrbieta.pdf;51;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-51_04_Tribuna_01_AlcaldePenalver_SantamariaUrbieta.pdf;2020
Ellen Bay;Summary of a Workshop on the Humanities and Soft Skills in Medical Education;panacea20-51_15_Resenas_01_Bay.pdf;51;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea20-51_15_Resenas_01_Bay.pdf;2020
Itziar Molina Sangüesa;Epónimos en la formación de la terminología biomédica: <em>leishmania</em> y sus relaciones morfogenéticas en el NDHE;panacea20-51_08_Tribuna_05_MolinaSanguesa.pdf;51;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-51_08_Tribuna_05_MolinaSanguesa.pdf;2020
María del Carmen Méndez Santos;El poder de la valencia afectiva de la palabra <em>cáncer</em>;panacea20-51_18_Resenas_04_MendezSantos.pdf;51;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea20-51_18_Resenas_04_MendezSantos.pdf;2020
María Luisa Rodríguez Muñoz;Nuestra ilustradora: arteterapia y periodismo de guerra de Marta Morón;panacea20-51_19_Nuestra_ilustradora_RodriguezMunoz.pdf;51;Nuestr@ ilustrador@;https://www.tremedica.org/wp-content/uploads/panacea20-51_19_Nuestra_ilustradora_RodriguezMunoz.pdf;2020
María Pascual Cabrerizo;La traducción agroalimentaria como variedad de traducción especializada;panacea20-51_16_Resenas_02_PascualCabrerizo.pdf;51;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea20-51_16_Resenas_02_PascualCabrerizo.pdf;2020
Marta Franco López;El español médico en Estados Unidos;panacea20-51_17_Resenas_03_FrancoLopez.pdf;51;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea20-51_17_Resenas_03_FrancoLopez.pdf;2020
Óscar Alberto Morales|Bexi Perdomo|Daniel Cassany i Comas|Élix Izarra;Estructuras morfosintácticas y funciones retóricas de títulos de revisiones sistemáticas publicadas en español en revistas odontológicas: un análisis de género discursivo;panacea20-51_09_Tribuna_06_Morales_et_al.pdf;51;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-51_09_Tribuna_06_Morales_et_al.pdf;2020
Pilar Castillo Bernal;Tiempos extraordinarios;panacea20-51_02_Editorial_CastilloBernal.pdf;51;Editorial;https://www.tremedica.org/wp-content/uploads/panacea20-51_02_Editorial_CastilloBernal.pdf;2020
Salvador Perpiñá;Guardar cama;panacea20-51_03_Miscelanea_Perpina.pdf;51;Miscelánea;https://www.tremedica.org/wp-content/uploads/panacea20-51_03_Miscelanea_Perpina.pdf;2020
Sergio Rodríguez-Tapia;El grado de especialización textual del discurso médico en español: análisis basado en corpus desde la teoría de la percepción;panacea20-51_10_Tribuna_07_Rodriguez-Tapia.pdf;51;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-51_10_Tribuna_07_Rodriguez-Tapia.pdf;2020
TERMCAT, Centre de Terminologia;COVID-19 i recerca de medicaments;panacea20-51_13_Entremeses_03_Termcat.pdf;51;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-51_13_Entremeses_03_Termcat.pdf;2020
TERMCAT, Centre de Terminologia;<em>Les UCI</em> o <em>les UCIs</em>?;panacea20-51_14_Entremeses_04_Termcat.pdf;51;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-51_14_Entremeses_04_Termcat.pdf;2020
Verónica Saladrigas|Laura Munoa|Fernando A. Navarro|Paz Gómez Polledo;Glosario de covid-19 (EN-ES) abreviado;panacea20-51_sup_glosario_covid-19.pdf;51;Suplemento;https://www.tremedica.org/wp-content/uploads/panacea20-51_sup_glosario_covid-19.pdf;2020
Alejandro García-Aragón;Formantes griegos en el ámbito biosanitario: el caso de –<em>demia</em> (primera ampliación);panacea20-52_20_Entremeses_Garcia-Aragon_EncinaSantiso.pdf;52;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-52_20_Entremeses_Garcia-Aragon_EncinaSantiso.pdf;2020
Juan Encina Santiso;Formantes griegos en el ámbito biosanitario: el caso de –<em>demia</em> (primera ampliación);panacea20-52_20_Entremeses_Garcia-Aragon_EncinaSantiso.pdf;52;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-52_20_Entremeses_Garcia-Aragon_EncinaSantiso.pdf;2020
Alexandra Soares Rodrigues;Nombres y adjetivos sufijados en –<em>(t)óri(o)</em> y –<em>(t)iv(o)</em> en el dominio de la farmacología y de la medicina en el siglo XVIII en portugués;panacea20-52_09_Tribuna_SoaresRodrigues.pdf;52;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-52_09_Tribuna_SoaresRodrigues.pdf;2020
Ana Vieira Barbosa;Do conhecimento da doença à sua nomeação: uma viagem pelo <em>Tratado da Conservaçaõ da Saude dos Povos</em>, de António Ribeiro Sanches;panacea20-52_08_Tribuna_VieiraBarbosa.pdf;52;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-52_08_Tribuna_VieiraBarbosa.pdf;2020
Ángel Martín García|Sergio Barrientos Trigo|María Puy López Zabarte|Daniel Muñoz Jiménez|Roberto Rodríguez Rego|María Ángeles Saz Roy;La importancia de escribir con cuidado para publicar;panacea20-52_05_Miscelanea_MartinGarcia_et_al.pdf;52;Miscelánea;https://www.tremedica.org/wp-content/uploads/panacea20-52_05_Miscelanea_MartinGarcia_et_al.pdf;2020
Antonia Vieira dos Santos;Considerações linguísticas sobre as propostas de substituição do termo agrotóxico na legislação brasileira;panacea20-52_13_Tribuna_VieiradosSantos.pdf;52;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-52_13_Tribuna_VieiradosSantos.pdf;2020
Elena Alcalde Peñalver;Retos de la traducción científico-técnica profesional: Teoría, metodología y recursos;panacea20-52_15_Resenas_AlcaldePenalver.pdf;52;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea20-52_15_Resenas_AlcaldePenalver.pdf;2020
Graça Rio-Torto;As denominações <em>cancro</em> e <em>câncer</em> no português europeu e brasileiro;panacea20-52_06_Tribuna_Rio-Torto.pdf;52;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-52_06_Tribuna_Rio-Torto.pdf;2020
Graça Rio-Torto|Alexandra Soares Rodrigues;Prólogo: El portugués de especialidad en las ciencias de la salud y de la vida;panacea20-52_02_Prologo_Rio-Torto_Soares-Rodrigues.pdf;52;Editorial;https://www.tremedica.org/wp-content/uploads/panacea20-52_02_Prologo_Rio-Torto_Soares-Rodrigues.pdf;2020
Lorenzo Gallego Borghini;¿Quién lo usó por vez primera? «DRESS»;panacea20-52_19_Entremeses_GallegoBorghini.pdf;52;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-52_19_Entremeses_GallegoBorghini.pdf;2020
Lorenzo Gallego Borghini;El «síndrome de resignación»;panacea20-52_23_Entremeses_GallegoBorghini.pdf;52;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-52_23_Entremeses_GallegoBorghini.pdf;2020
M.ª del Mar Ogea Pozo;La opulencia del lenguaje médico: etimología, jerga, dudas y otras curiosidades del habla biosanitaria;panacea20-52_14_Resenas_OgeaPozo.pdf;52;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea20-52_14_Resenas_OgeaPozo.pdf;2020
Maria Filomena Gonçalves;A <em>Arte de Enfermeiros</em> (1741): aspetos do léxico relativo a doenças e remédios no século XVIII;panacea20-52_10_Tribuna_Goncalves.pdf;52;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-52_10_Tribuna_Goncalves.pdf;2020
Maria José Bocorny Finatto;Medicina em português no século XVIII: desafios da Terminologia Diacrônica no cenário das Humanidades Digitais;panacea20-52_07_Tribuna_BocornyFinatto.pdf;52;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-52_07_Tribuna_BocornyFinatto.pdf;2020
María Luisa Rodríguez Muñoz;Nuestra ilustradora: sindemias de Rosa de Gabriel;panacea20-52_24_Nuestra_ilustradora_RodriguezMunoz.pdf;52;Nuestr@ ilustrador@;https://www.tremedica.org/wp-content/uploads/panacea20-52_24_Nuestra_ilustradora_RodriguezMunoz.pdf;2020
Raquel Sanz-Moreno;Acercamiento multidisciplinar a la deontología profesional en interpretación en los servicios públicos;panacea20-52_17_Resenas_Sanz-Moreno.pdf;52;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea20-52_17_Resenas_Sanz-Moreno.pdf;2020
Rosario Fernández Flórez|Dolors Giró Formatger|Purificación Morado Quiñoá|Ana María Porcel Gálvez|Claudio Alberto Rodríguez Suárez|Francisca Sánchez Ayllón;El lenguaje del cuidado;panacea20-52_04_Miscelanea_FernandezFlorez_et_al.pdf;52;Miscelánea;https://www.tremedica.org/wp-content/uploads/panacea20-52_04_Miscelanea_FernandezFlorez_et_al.pdf;2020
Rui Pereira;Nomes eventivos usados na farmacologia portuguesa do século XVIII;panacea20-52_12_Tribuna_Pereira.pdf;52;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-52_12_Tribuna_Pereira.pdf;2020
Rui Pereira;O atrevimento de se escrever em português;panacea20-52_18_Resenas_Pereira.pdf;52;Reseñas;https://www.tremedica.org/wp-content/uploads/panacea20-52_18_Resenas_Pereira.pdf;2020
Salvador Perpiñá;<em>Encore</em>;panacea20-52_03_Miscelanea_Perpina.pdf;52;Miscelánea;https://www.tremedica.org/wp-content/uploads/panacea20-52_03_Miscelanea_Perpina.pdf;2020
Sílvia Ribeiro;Nomes de propriedades/qualidades em farmacopeias portuguesas dos séculos XVIII e XIX;panacea20-52_11_Tribuna_Ribeiro.pdf;52;Tribuna;https://www.tremedica.org/wp-content/uploads/panacea20-52_11_Tribuna_Ribeiro.pdf;2020
TERMCAT, Centre de Terminologia;Prevenció del càncer de pell;panacea20-52_21_Entremeses_Termcat.pdf;52;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-52_21_Entremeses_Termcat.pdf;2020
TERMCAT, Centre de Terminologia;Terminologia de la pandèmia (I);panacea20-52_22_Entremeses_Termcat.pdf;52;Entremeses;https://www.tremedica.org/wp-content/uploads/panacea20-52_22_Entremeses_Termcat.pdf;2020
